#Scan#	Adduct	CAS_Number	Charge	Compound_Name	Compound_Source	Data_Collector	ExactMass	FileScanUniqueID	INCHI	INCHI_AUX	Instrument	IonMode	Ion_Source	LibMZ	LibraryName	LibraryQualityString	Library_Class	MQScore	MZErrorPPM	MassDiff	NumberHits	Organism	PI	Precursor_MZ	Pubmed_ID	RT_Query	SharedPeaks	Smiles	SpecCharge	SpecMZ	SpectrumFile	SpectrumID	TIC_Query	UpdateWorkflowName	tags	internalFilename
1292	M+H-H2O	360656	1	Glycodeoxycholic acid	Isolated	NIST	0.0	spectra/specs_ms.mgf1292	InChI=1S/C26H43NO5/c1-15(4-9-23(30)27-14-24(31)32)19-7-8-20-18-6-5-16-12-17(28)10-11-25(16,2)21(18)13-22(29)26(19,20)3/h15-22,28-29H,4-14H2,1-3H3,(H,27,30)(H,31,32)	N/A	HCD	Positive	ESI	432.311	lib-00034.mgf	Bronze	3	0.83748	0.705918	0.000305176	1	NIST17	NIST	432.311	N/A	0	14	CC(CCC(=O)NCC(=O)O)C1CCC2C1(C(CC3C2CCC4C3(CCC(C4)O)C)O)C	1	432.31	specs_ms.mgf	CCMSLIB00003455786	5.991e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
1564	M+H	54921-60-7	0	7-Oxo-11-dodecenoic acid	Isolated	N/A	0.0	spectra/specs_ms.mgf1564	N/A	N/A	LC-ESI-QTOF	Positive-20eV	LC-ESI	213.148	lib-00035.mgf	Bronze	3	0.837468	0.0715876	1.52588e-05	1	METLIN	Metlin	213.148	N/A	0	7	N/A	1	213.148	specs_ms.mgf	CCMSLIB00000492363	1.268e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
10049	M+H	122-84-9	0	1-(4-Methoxyphenyl)-2-propanone	Isolated	N/A	0.0	spectra/specs_ms.mgf10049	InChI=1S/C10H12O2/c1-8(11)7-9-3-5-10(12-2)6-4-9/h3-6H,7H2,1-2H3	N/A	LC-ESI-QTOF	Positive-10eV	LC-ESI	165.091	lib-00035.mgf	Bronze	3	0.836062	0.462133	7.62939e-05	1	METLIN	Metlin	165.091	N/A	0	6	N/A	1	165.091	specs_ms.mgf	CCMSLIB00000508436	1.009e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
5257	M+H	4436742	1	trans-2-Butene-1,4-dicarboxylic acid	Isolated	NIST	0.0	spectra/specs_ms.mgf5257	InChI=1S/C6H8O4/c7-5(8)3-1-2-4-6(9)10/h1-2H,3-4H2,(H,7,8)(H,9,10)/b2-1+	N/A	HCD	Positive	ESI	145.049	lib-00034.mgf	Bronze	3	0.835378	0.73638	0.000106812	1	NIST17	NIST	145.049	N/A	0	6	C(C=CCC(=O)O)C(=O)O	1	145.049	specs_ms.mgf	CCMSLIB00003477844	6.58e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
4076	M+H-2H2O	570843	1	.beta.-Hyodeoxycholic acid	Isolated	NIST	0.0	spectra/specs_ms.mgf4076	InChI=1S/C24H40O4/c1-14(4-7-22(27)28)17-5-6-18-16-13-21(26)20-12-15(25)8-10-24(20,3)19(16)9-11-23(17,18)2/h14-21,25-26H,4-13H2,1-3H3,(H,27,28)/t14-,15+,16+,17-,18+,19+,20+,21+,23-,24-/m1/s1	N/A	HCD	Positive	ESI	357.279	lib-00034.mgf	Bronze	3	0.833542	0	0	1	NIST17	NIST	357.279	N/A	0	14	CC(CCC(=O)O)C1CCC2C1(CCC3C2CC(C4C3(CCC(C4)O)C)O)C	1	357.279	specs_ms.mgf	CCMSLIB00003374314	1.1288e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
4241	M+H-2H2O	821385	1	Tetradecanedioic acid	Isolated	NIST	0.0	spectra/specs_ms.mgf4241	InChI=1S/C14H26O4/c15-13(16)11-9-7-5-3-1-2-4-6-8-10-12-14(17)18/h1-12H2,(H,15,16)(H,17,18)	N/A	HCD	Positive	ESI	223.169	lib-00034.mgf	Bronze	3	0.832824	0.888851	0.000198364	1	NIST17	NIST	223.169	N/A	0	9	C(CCCCCCC(=O)O)CCCCCC(=O)O	1	223.169	specs_ms.mgf	CCMSLIB00003464946	833000	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
2242	M+H-2H2O	821385	1	Tetradecanedioic acid	Isolated	NIST	0.0	spectra/specs_ms.mgf2242	InChI=1S/C14H26O4/c15-13(16)11-9-7-5-3-1-2-4-6-8-10-12-14(17)18/h1-12H2,(H,15,16)(H,17,18)	N/A	HCD	Positive	ESI	223.169	lib-00034.mgf	Bronze	3	0.832824	0.888851	0.000198364	1	NIST17	NIST	223.169	N/A	0	9	C(CCCCCCC(=O)O)CCCCCC(=O)O	1	223.169	specs_ms.mgf	CCMSLIB00003464946	833000	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
4052	M+H	N/A	0	Asp Val Phe	Isolated	N/A	0.0	spectra/specs_ms.mgf4052	N/A	N/A	LC-ESI-QTOF	Positive-20eV	LC-ESI	380.182	lib-00035.mgf	Bronze	3	0.832692	0.0802711	3.05176e-05	1	METLIN	Metlin	380.182	N/A	0	7	N/A	1	380.182	specs_ms.mgf	CCMSLIB00000486347	3.7206e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
6598	M+H	617050	1	Spectral Match to Ethyl vanillate from NIST14	Isolated	Data deposited by pmallard	0.0	spectra/specs_ms.mgf6598	N/A	N/A	QqQ	Positive	ESI	197.081	lib-00032.mgf	Bronze	3	0.832518	1.47106	0.000289917	1	GNPS-NIST14-MATCHES	Data from Wolfender/Litaudon	197.081	N/A	0	7	N/A	1	197.081	specs_ms.mgf	CCMSLIB00003137806	1.756e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
3915	M-H2O+H	 	1	"(R)-4-((1R,3S,5S,7R,8S,9S,10S,12S,13R,14S,17R)-1,3,7,12-tetrahydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"	crude	Emily Gentry	424.283	spectra/specs_ms.mgf3915	"InChI=1S/C24H40O6/c1-12(4-7-21(29)30)15-5-6-16-22-17(11-20(28)24(15,16)3)23(2)13(9-18(22)26)8-14(25)10-19(23)27/h12-20,22,25-28H,4-11H2,1-3H3,(H,29,30)/t12-,13+,14+,15-,16+,17+,18-,19-,20+,22+,23+,24-/m1/s1"	N/A	qTof	Positive	ESI	407.279	lib-00001.mgf	Gold	1	0.831689	0.224791	9.15527e-05	1	BILELIB19	Dorrestein	407.279	 	0	15	C[C@@H]([C@H]1CC[C@]2([H])[C@]1(C)[C@@H](O)C[C@@]3([H])[C@@]2([H])[C@H](O)C[C@@]4([H])[C@]3(C)[C@H](O)C[C@@H](O)C4)CCC(O)=O	1	407.279	specs_ms.mgf	CCMSLIB00005465782	6.926e+06	UPDATE-SINGLE-ANNOTATED-GOLD	 	specs_ms.mgf
2474	M+H-H2O	6415594	1	Sedanolide	Isolated	NIST	0.0	spectra/specs_ms.mgf2474	InChI=1S/C12H18O2/c1-8(2)7-11-9-5-3-4-6-10(9)12(13)14-11/h6,8-9,11H,3-5,7H2,1-2H3	N/A	HCD	Positive	ESI	177.127	lib-00034.mgf	Bronze	3	0.829945	0.516875	9.15527e-05	1	NIST17	NIST	177.127	N/A	0	7	CC(C)CC1C2CCCC=C2C(=O)O1	1	177.127	specs_ms.mgf	CCMSLIB00003388869	1.456e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
5031	296.2	83905015	1	Spectral Match to Azithromycin from NIST14	Isolated	Data deposited by negarg	0.0	spectra/specs_ms.mgf5031	N/A	N/A	IT/ion trap	Positive	ESI	296.214	lib-00032.mgf	Bronze	3	0.829309	1.33933	295.206	1	GNPS-NIST14-MATCHES	Data from Pieter C. Dorrestein	296.214	N/A	0	9	N/A	2	296.214	specs_ms.mgf	CCMSLIB00003137264	1.7943e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
5330	M+H	N/A	0	Asp Val Phe	Isolated	N/A	0.0	spectra/specs_ms.mgf5330	N/A	N/A	LC-ESI-QTOF	Positive-20eV	LC-ESI	380.182	lib-00035.mgf	Bronze	3	0.829033	4.25437	0.00161743	1	METLIN	Metlin	380.182	N/A	0	7	N/A	1	380.183	specs_ms.mgf	CCMSLIB00000486347	1.5492e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
5376	M+H-3H2O	911400	1	7-Keto-3.alpha.,12-.alpha.-dihydroxycholanic acid	Isolated	NIST	0.0	spectra/specs_ms.mgf5376	InChI=1S/C24H38O5/c1-13(4-7-21(28)29)16-5-6-17-22-18(12-20(27)24(16,17)3)23(2)9-8-15(25)10-14(23)11-19(22)26/h13-18,20,22,25,27H,4-12H2,1-3H3,(H,28,29)/t13-,14+,15-,16-,17+,18+,20+,22?,23+,24-/m1/s1	N/A	HCD	Positive	ESI	353.247	lib-00034.mgf	Bronze	3	0.828014	0.259174	9.15527e-05	1	NIST17	NIST	353.247	N/A	0	15	CC(CCC(=O)O)C1CCC2C1(C(CC3C2C(=O)CC4C3(CCC(C4)O)C)O)C	1	353.248	specs_ms.mgf	CCMSLIB00003372221	1.988e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
9996	M+H	31499726	1	Spectral Match to 2-Butanone, 4-(2,6,6-trimethyl-2-cyclohexen-1-yl)- from NIST14	Isolated	Data deposited by pmallard	0.0	spectra/specs_ms.mgf9996	N/A	N/A	Q-TOF	Positive	ESI	195.174	lib-00032.mgf	Bronze	3	0.826485	0	0	1	GNPS-NIST14-MATCHES	Data from Wolfender/Litaudon	195.174	N/A	0	7	N/A	1	195.174	specs_ms.mgf	CCMSLIB00003136769	2.277e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
7113	M+H-C2H6O2S	68505691	1	Benfuresate	Isolated	NIST	0.0	spectra/specs_ms.mgf7113	InChI=1S/C12H16O4S/c1-4-17(13,14)16-9-5-6-11-10(7-9)12(2,3)8-15-11/h5-7H,4,8H2,1-3H3	N/A	HCD	Positive	ESI	163.075	lib-00034.mgf	Bronze	3	0.825145	1.2164	0.000198364	1	NIST17	NIST	163.075	N/A	0	6	CCS(=O)(=O)OC1=CC2=C(C=C1)OCC2(C)C	1	163.075	specs_ms.mgf	CCMSLIB00003634029	590600	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
5642	M+H	N/A	0	Asp Leu Met	Isolated	N/A	0.0	spectra/specs_ms.mgf5642	N/A	N/A	LC-ESI-QTOF	Positive-20eV	LC-ESI	378.169	lib-00035.mgf	Bronze	3	0.825066	1.12977	0.000427246	1	METLIN	Metlin	378.169	N/A	0	8	N/A	1	378.17	specs_ms.mgf	CCMSLIB00000518020	1.1743e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
8695	M+H-2H2O	6402364	1	trans-Traumatic acid	Isolated	NIST	0.0	spectra/specs_ms.mgf8695	InChI=1S/C12H20O4/c13-11(14)9-7-5-3-1-2-4-6-8-10-12(15)16/h7,9H,1-6,8,10H2,(H,13,14)(H,15,16)/b9-7+	N/A	HCD	Positive	ESI	193.122	lib-00034.mgf	Bronze	3	0.825006	1.02714	0.000198364	1	NIST17	NIST	193.122	N/A	0	8	C(CCCCC(=O)O)CCCC=CC(=O)O	1	193.122	specs_ms.mgf	CCMSLIB00003458241	284400	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
2492	M+H	53-05-4	0	Tetrahydrocortisone	Isolated	N/A	0.0	spectra/specs_ms.mgf2492	InChI=1S/C21H32O5/c1-19-7-5-13(23)9-12(19)3-4-14-15-6-8-21(26,17(25)11-22)20(15,2)10-16(24)18(14)19/h12-15,18,22-23,26H,3-11H2,1-2H3/t12-,13-,14+,15+,18-,19+,20+,21+/m1/s1	N/A	LC-ESI-QTOF	Positive-20eV	LC-ESI	365.232	lib-00035.mgf	Bronze	3	0.824524	1.25335	0.000457764	1	METLIN	Metlin	365.232	N/A	0	13	N/A	1	365.232	specs_ms.mgf	CCMSLIB00000521752	3.56e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
2112	M+H-2H2O	693232	1	Dodecanedioic acid	Isolated	NIST	0.0	spectra/specs_ms.mgf2112	InChI=1S/C12H22O4/c13-11(14)9-7-5-3-1-2-4-6-8-10-12(15)16/h1-10H2,(H,13,14)(H,15,16)	N/A	HCD	Positive	ESI	195.138	lib-00034.mgf	Bronze	3	0.824504	1.5639	0.000305176	1	NIST17	NIST	195.138	N/A	0	8	C(CCCCCC(=O)O)CCCCC(=O)O	1	195.138	specs_ms.mgf	CCMSLIB00003454855	695000	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
5389	M+H	21967419	1	Spectral Match to Baicalin from NIST14	Isolated	Data deposited by fevargas	0.0	spectra/specs_ms.mgf5389	N/A	N/A	QqQ	Positive	ESI	447.092	lib-00032.mgf	Bronze	3	0.824139	0.477806	0.000213623	1	GNPS-NIST14-MATCHES	Data from Kevin Bush	447.092	N/A	0	6	N/A	1	447.092	specs_ms.mgf	CCMSLIB00003138770	2.7942e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
5674	M+H-2H2O	4150305	1	5-Androstenetriol	Isolated	NIST	0.0	spectra/specs_ms.mgf5674	InChI=1S/C19H30O3/c1-18-7-5-12(20)9-11(18)3-4-13-14(18)6-8-19(2)15(13)10-16(21)17(19)22/h3,12-17,20-22H,4-10H2,1-2H3/t12-,13+,14-,15-,16+,17-,18-,19-/m0/s1	N/A	HCD	Positive	ESI	271.206	lib-00034.mgf	Bronze	3	0.823853	2.92567	0.000793457	1	NIST17	NIST	271.206	N/A	0	10	CC12CCC(CC1=CCC3C2CCC4(C3CC(C4O)O)C)O	1	271.205	specs_ms.mgf	CCMSLIB00003506471	414200	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
5583	M+H-2H2O	4150305	1	5-Androstenetriol	Isolated	NIST	0.0	spectra/specs_ms.mgf5583	InChI=1S/C19H30O3/c1-18-7-5-12(20)9-11(18)3-4-13-14(18)6-8-19(2)15(13)10-16(21)17(19)22/h3,12-17,20-22H,4-10H2,1-2H3/t12-,13+,14-,15-,16+,17-,18-,19-/m0/s1	N/A	HCD	Positive	ESI	271.206	lib-00034.mgf	Bronze	3	0.823853	2.92567	0.000793457	1	NIST17	NIST	271.206	N/A	0	10	CC12CCC(CC1=CCC3C2CCC4(C3CC(C4O)O)C)O	1	271.205	specs_ms.mgf	CCMSLIB00003506471	414200	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
7146	M+H	N/A	0	Asp Gly Ile	Isolated	N/A	0.0	spectra/specs_ms.mgf7146	N/A	N/A	LC-ESI-QTOF	Positive-10eV	LC-ESI	304.15	lib-00035.mgf	Bronze	3	0.8237	2.80944	0.000854492	1	METLIN	Metlin	304.15	N/A	0	12	N/A	1	304.149	specs_ms.mgf	CCMSLIB00000484158	3.6982e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
438	M+H	27975195	1	Isosteviol	Isolated	NIST	0.0	spectra/specs_ms.mgf438	InChI=1S/C20H30O3/c1-17-9-5-14-18(2)7-4-8-19(3,16(22)23)13(18)6-10-20(14,12-17)11-15(17)21/h13-14H,4-12H2,1-3H3,(H,22,23)/t13-,14-,17-,18+,19+,20-/m0/s1	N/A	HCD	Positive	ESI	319.227	lib-00034.mgf	Bronze	3	0.823536	2.19876	0.000701904	1	NIST17	NIST	319.227	N/A	0	13	CC12CCC3C4(CCCC(C4CCC3(C1)CC2=O)(C)C(=O)O)C	1	319.226	specs_ms.mgf	CCMSLIB00003660485	634000	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
9077	M+H-NH3	26787780	1	Amoxicillin	Isolated	NIST	0.0	spectra/specs_ms.mgf9077	InChI=1S/C16H19N3O5S/c1-16(2)11(15(23)24)19-13(22)10(14(19)25-16)18-12(21)9(17)7-3-5-8(20)6-4-7/h3-6,9-11,14,20H,17H2,1-2H3,(H,18,21)(H,23,24)/t9?,10-,11+,14-/m1/s1	N/A	HCD	Positive	ESI	349.085	lib-00034.mgf	Bronze	3	0.823516	9.17926	0.00320435	1	NIST17	NIST	349.085	N/A	0	13	CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C	1	349.089	specs_ms.mgf	CCMSLIB00003474247	2.9922e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
7784	M+H	4436742	1	trans-2-Butene-1,4-dicarboxylic acid	Isolated	NIST	0.0	spectra/specs_ms.mgf7784	InChI=1S/C6H8O4/c7-5(8)3-1-2-4-6(9)10/h1-2H,3-4H2,(H,7,8)(H,9,10)/b2-1+	N/A	HCD	Positive	ESI	145.049	lib-00034.mgf	Bronze	3	0.823175	0.73638	0.000106812	1	NIST17	NIST	145.049	N/A	0	6	C(C=CCC(=O)O)C(=O)O	1	145.049	specs_ms.mgf	CCMSLIB00003477844	8.89e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
5864	M+H	4436742	1	trans-2-Butene-1,4-dicarboxylic acid	Isolated	NIST	0.0	spectra/specs_ms.mgf5864	InChI=1S/C6H8O4/c7-5(8)3-1-2-4-6(9)10/h1-2H,3-4H2,(H,7,8)(H,9,10)/b2-1+	N/A	HCD	Positive	ESI	145.049	lib-00034.mgf	Bronze	3	0.823175	0.73638	0.000106812	1	NIST17	NIST	145.049	N/A	0	6	C(C=CCC(=O)O)C(=O)O	1	145.049	specs_ms.mgf	CCMSLIB00003477844	8.89e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
444	M+Na	137-08-6	1	PANTOTHENATE	Commercial	Kelly Weldon	219.111	spectra/specs_ms.mgf444	"InChI=1S/C9H17NO5/c1-9(2,5-11)7(14)8(15)10-4-3-6(12)13/h7,11,14H,3-5H2,1-2H3,(H,10,15)(H,12,13)"	N/A	Orbitrap	Positive	ESI	242.1	lib-00015.mgf	Gold	1	0.822969	1.26054	0.000305176	1	GNPS-MSMLS	Dorrestein	242.1	N/A	0	6	CC(C)(CO)C(O)C(=O)NCCC(O)=O	1	242.1	specs_ms.mgf	CCMSLIB00005464334	2.9392e+06	UPDATE-SINGLE-ANNOTATED-GOLD	 	specs_ms.mgf
6771	M+H	103560629	1	4-Oxo-2-nonenal	Isolated	NIST	0.0	spectra/specs_ms.mgf6771	InChI=1S/C9H14O2/c1-2-3-4-6-9(11)7-5-8-10/h5,7-8H,2-4,6H2,1H3/b7-5+	N/A	IT-FT/ion trap with FTMS	Positive	ESI	155.107	lib-00034.mgf	Bronze	3	0.822605	0.688633	0.000106812	1	NIST17	NIST	155.107	N/A	0	6	CCCCCC(=O)C=CC=O	1	155.107	specs_ms.mgf	CCMSLIB00003356082	2.737e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
7038	M+H	6402-36-4	0	Traumatic Acid	Isolated	N/A	0.0	spectra/specs_ms.mgf7038	InChI=1S/C12H20O4/c13-11(14)9-7-5-3-1-2-4-6-8-10-12(15)16/h7,9H,1-6,8,10H2,(H,13,14)(H,15,16)/b9-7+	N/A	LC-ESI-QTOF	Positive-10eV	LC-ESI	229.143	lib-00035.mgf	Bronze	3	0.819962	1.19863	0.000274658	1	METLIN	Metlin	229.143	N/A	0	8	N/A	1	229.143	specs_ms.mgf	CCMSLIB00000529895	1.065e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
9802	M+H	N/A	1	Spectral Match to Tyr-Leu from NIST14	Isolated	Data deposited by fevargas	0.0	spectra/specs_ms.mgf9802	N/A	N/A	Q-TOF	Positive	ESI	295.165	lib-00032.mgf	Bronze	3	0.819499	0.723741	0.000213623	1	GNPS-NIST14-MATCHES	Data from Chris Turck	295.165	N/A	0	8	N/A	1	295.165	specs_ms.mgf	CCMSLIB00003135895	1.456e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
6446	M+H-H2O	5561875	1	3-Hydroxycapric acid	Isolated	NIST	0.0	spectra/specs_ms.mgf6446	N/A	N/A	Q-TOF	Positive	ESI	171.138	lib-00033.mgf	Bronze	3	0.818956	1.15909	0.000198364	1	NIST14	NIST	171.138	N/A	0	6	N/A	1	171.138	specs_ms.mgf	CCMSLIB00000356877	379000	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
183	M+H	599542	1	Spectral Match to Pantothenic acid from NIST14	Isolated	Data deposited by fevargas	0.0	spectra/specs_ms.mgf183	N/A	N/A	Q-TOF	Positive	ESI	220.118	lib-00032.mgf	Bronze	3	0.818836	0.415926	9.15527e-05	1	GNPS-NIST14-MATCHES	Data from Joshua Wollam	220.118	N/A	0	7	N/A	1	220.118	specs_ms.mgf	CCMSLIB00003138847	1.138e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
9581	M+H	N/A	0	Ile Ser Trp	Isolated	N/A	0.0	spectra/specs_ms.mgf9581	N/A	N/A	LC-ESI-QTOF	Positive-20eV	LC-ESI	405.213	lib-00035.mgf	Bronze	3	0.818411	1.205	0.000488281	1	METLIN	Metlin	405.213	N/A	0	7	N/A	1	405.213	specs_ms.mgf	CCMSLIB00000517500	619900	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
5586	M+H-C20H38O13	41059794	1	Timosaponin A-III	Isolated	NIST	0.0	spectra/specs_ms.mgf5586	InChI=1S/C39H64O13/c1-18-7-12-39(47-17-18)19(2)28-25(52-39)14-24-22-6-5-20-13-21(8-10-37(20,3)23(22)9-11-38(24,28)4)48-36-34(32(45)30(43)27(16-41)50-36)51-35-33(46)31(44)29(42)26(15-40)49-35/h18-36,40-46H,5-17H2,1-4H3/t18-,19-,20+,21-,22+,23-,24-,25-,26+,27+,28-,29+,30-,31-,32-,33+,34+,35-,36+,37-,38-,39+/m0/s1	N/A	HCD	Positive	ESI	255.211	lib-00034.mgf	Bronze	3	0.818077	1.55451	0.000396729	1	NIST17	NIST	255.211	N/A	0	8	CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CCC6C5(CCC(C6)OC7C(C(C(C(O7)CO)O)O)OC8C(C(C(C(O8)CO)O)O)O)C)C)C)OC1	1	255.21	specs_ms.mgf	CCMSLIB00003649160	327200	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
3105	M+H-H2O	127413	1	.alpha.-Ionone	Isolated	NIST	0.0	spectra/specs_ms.mgf3105	InChI=1S/C13H20O/c1-10-6-5-9-13(3,4)12(10)8-7-11(2)14/h6-8,12H,5,9H2,1-4H3/b8-7+	N/A	HCD	Positive	ESI	175.148	lib-00034.mgf	Bronze	3	0.817756	0	0	1	NIST17	NIST	175.148	N/A	0	6	CC1=CCCC(C1C=CC(=O)C)(C)C	1	175.148	specs_ms.mgf	CCMSLIB00003572299	342000	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
3549	M+H-H2O	667663	1	5.beta.-Pregnan-3.alpha.,17,20.beta.,21-tetrol-11-one	Isolated	NIST	0.0	spectra/specs_ms.mgf3549	InChI=1S/C21H34O5/c1-19-7-5-13(23)9-12(19)3-4-14-15-6-8-21(26,17(25)11-22)20(15,2)10-16(24)18(14)19/h12-15,17-18,22-23,25-26H,3-11H2,1-2H3/t12-,13-,14+,15+,17-,18-,19+,20+,21+/m1/s1	N/A	HCD	Positive	ESI	349.237	lib-00034.mgf	Bronze	3	0.817236	0.26215	9.15527e-05	1	NIST17	NIST	349.237	N/A	0	11	CC12CCC(CC1CCC3C2C(=O)CC4(C3CCC4(C(CO)O)O)C)O	1	349.237	specs_ms.mgf	CCMSLIB00003396203	1.595e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
3323	M+H-H2O	667663	1	5.beta.-Pregnan-3.alpha.,17,20.beta.,21-tetrol-11-one	Isolated	NIST	0.0	spectra/specs_ms.mgf3323	InChI=1S/C21H34O5/c1-19-7-5-13(23)9-12(19)3-4-14-15-6-8-21(26,17(25)11-22)20(15,2)10-16(24)18(14)19/h12-15,17-18,22-23,25-26H,3-11H2,1-2H3/t12-,13-,14+,15+,17-,18-,19+,20+,21+/m1/s1	N/A	HCD	Positive	ESI	349.237	lib-00034.mgf	Bronze	3	0.817236	0.611685	0.000213623	1	NIST17	NIST	349.237	N/A	0	11	CC12CCC(CC1CCC3C2C(=O)CC4(C3CCC4(C(CO)O)O)C)O	1	349.237	specs_ms.mgf	CCMSLIB00003396203	1.595e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
6833	M+H	6402-36-4	0	Traumatic Acid	Isolated	N/A	0.0	spectra/specs_ms.mgf6833	InChI=1S/C12H20O4/c13-11(14)9-7-5-3-1-2-4-6-8-10-12(15)16/h7,9H,1-6,8,10H2,(H,13,14)(H,15,16)/b9-7+	N/A	LC-ESI-QTOF	Positive-10eV	LC-ESI	229.143	lib-00035.mgf	Bronze	3	0.817231	1.19863	0.000274658	1	METLIN	Metlin	229.143	N/A	0	8	N/A	1	229.143	specs_ms.mgf	CCMSLIB00000529895	3.235e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
7074	M+H	 	1	5'-Deoxy-5'-(methylsulfinyl)adenosine	Isolated	Armando Alcazar	0.0	spectra/specs_ms.mgf7074	 	 	qTof	Positive	LC-ESI	314.09	lib-00013.mgf	Bronze	3	0.816282	2.91486	0.000915527	1	GNPS-LIBRARY	Claudia Maier	314.09	 	0	6	 	1	314.091	specs_ms.mgf	CCMSLIB00005467668	1.439e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
6581	M+H-C3H8O	51146555	1	2-Hydroxyibuprofen	Isolated	NIST	0.0	spectra/specs_ms.mgf6581	InChI=1S/C13H18O3/c1-9(12(14)15)11-6-4-10(5-7-11)8-13(2,3)16/h4-7,9,16H,8H2,1-3H3,(H,14,15)	N/A	HCD	Positive	ESI	163.075	lib-00034.mgf	Bronze	3	0.815666	1.2164	0.000198364	1	NIST17	NIST	163.075	N/A	0	7	CC(C1=CC=C(C=C1)CC(C)(C)O)C(=O)O	1	163.075	specs_ms.mgf	CCMSLIB00003575604	1.711e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
6566	M+H-H2O	62653854	1	(.+/-.)7-epi-Jasmonic acid	Isolated	NIST	0.0	spectra/specs_ms.mgf6566	InChI=1S/C12H18O3/c1-2-3-4-5-10-9(8-12(14)15)6-7-11(10)13/h3-4,9-10H,2,5-8H2,1H3,(H,14,15)/b4-3-/t9-,10+/m1/s1	N/A	HCD	Positive	ESI	193.122	lib-00034.mgf	Bronze	3	0.815273	1.02714	0.000198364	1	NIST17	NIST	193.122	N/A	0	7	CCC=CCC1C(CCC1=O)CC(=O)O	1	193.122	specs_ms.mgf	CCMSLIB00003410263	314700	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
